date,hospital,wait_time
2023-02-01,CGH,14.91666666666665
2023-02-02,CGH,15.80833333333335
2023-02-03,CGH,15.8166666666667
2023-02-04,CGH,12.3333333333333
2023-02-05,CGH,9.216666666666665
2023-02-06,CGH,19.3333333333333
2023-02-07,CGH,12.1833333333333
2023-02-08,CGH,18.9
2023-02-09,CGH,11.6333333333333
2023-02-10,CGH,21.5166666666667
2023-02-11,CGH,13.98333333333335
2023-02-12,CGH,9.58333333333333
2023-02-13,CGH,18.1833333333333
2023-02-14,CGH,16.54166666666665
2023-02-15,CGH,20.2833333333333
2023-02-16,CGH,24.6166666666667
2023-02-17,CGH,18.841666666666647
2023-02-18,CGH,12.8166666666667
2023-02-19,CGH,15.9166666666667
2023-02-20,CGH,17.20833333333335
2023-02-21,CGH,21.1166666666667
2023-02-22,CGH,14.83333333333335
2023-02-23,CGH,21.4833333333333
2023-02-24,CGH,15.5833333333333
2023-02-25,CGH,19.11666666666665
2023-02-26,CGH,11.85
2023-02-27,CGH,19.158333333333303
2023-02-28,CGH,14.675
2023-03-01,CGH,18.35
2023-03-02,CGH,8.41666666666667
2023-03-03,CGH,6.141666666666666
2023-03-04,CGH,3.9
2023-03-05,CGH,3.51666666666667
2023-03-06,CGH,10.1333333333333
2023-03-07,CGH,14.0
2023-03-08,CGH,18.25
2023-03-09,CGH,10.774999999999999
2023-03-10,CGH,12.1166666666667
2023-03-11,CGH,7.23333333333333
2023-03-12,CGH,14.5
2023-03-13,CGH,29.075000000000003
2023-03-14,CGH,17.4
2023-03-15,CGH,18.49166666666665
2023-03-16,CGH,17.6
2023-03-17,CGH,16.8166666666667
2023-03-18,CGH,13.5833333333333
2023-03-19,CGH,7.691666666666665
2023-03-20,CGH,20.0
2023-03-21,CGH,17.0583333333333
2023-03-22,CGH,17.25
2023-03-23,CGH,15.8833333333333
2023-03-24,CGH,14.825
2023-03-25,CGH,11.9
2023-03-26,CGH,15.5333333333333
2023-03-27,CGH,12.89166666666665
2023-03-28,CGH,18.75
2023-03-29,CGH,20.5333333333333
2023-03-30,CGH,19.7333333333333
2023-03-31,CGH,9.466666666666665
2023-04-01,CGH,6.81666666666667
2023-04-02,CGH,10.76666666666665
2023-04-03,CGH,19.8333333333333
2023-04-04,CGH,19.0666666666667
2023-04-05,CGH,14.6333333333333
2023-04-06,CGH,14.23333333333335
2023-04-07,CGH,7.56666666666667
2023-04-08,CGH,2.55
2023-04-09,CGH,6.341666666666665
2023-04-10,CGH,15.875
2023-04-11,CGH,16.00833333333335
2023-04-12,CGH,17.8666666666667
2023-04-13,CGH,17.2166666666667
2023-04-14,CGH,15.3666666666667
2023-04-15,CGH,10.7
2023-04-16,CGH,11.21666666666665
2023-04-17,CGH,24.475
2023-04-18,CGH,18.0416666666667
2023-04-19,CGH,16.7833333333333
2023-04-20,CGH,16.9416666666667
2023-04-21,CGH,5.66666666666667
2023-04-22,CGH,2.48333333333333
2023-04-23,CGH,5.85
2023-04-24,CGH,9.88333333333333
2023-04-25,CGH,15.05833333333335
2023-04-26,CGH,13.625
2023-04-27,CGH,22.6166666666667
2023-04-28,CGH,19.2666666666667
2023-04-29,CGH,15.15
2023-04-30,CGH,30.7166666666667
2023-05-01,CGH,18.1166666666667
2023-05-02,CGH,27.26666666666665
2023-05-03,CGH,22.1333333333333
2023-05-04,CGH,16.4333333333333
2023-05-05,CGH,19.575
2023-05-06,CGH,20.05
2023-05-07,CGH,14.90833333333335
2023-05-08,CGH,25.10833333333335
2023-05-09,CGH,18.25833333333335
2023-05-10,CGH,26.35
2023-05-11,CGH,19.46666666666665
2023-05-12,CGH,17.83333333333335
2023-05-13,CGH,6.4
2023-05-14,CGH,11.7333333333333
2023-05-15,CGH,20.366666666666653
2023-05-16,CGH,24.225
2023-05-17,CGH,18.6833333333333
2023-05-18,CGH,18.89166666666665
2023-05-19,CGH,17.8833333333333
2023-05-20,CGH,4.216666666666665
2023-05-21,CGH,6.45
2023-05-22,CGH,9.63333333333333
2023-05-23,CGH,11.5666666666667
2023-05-24,CGH,6.16666666666667
2023-05-25,CGH,5.733333333333331
2023-05-26,CGH,8.23333333333333
2023-05-27,CGH,5.65
2023-05-28,CGH,13.70833333333335
2023-05-29,CGH,14.5666666666667
2023-05-30,CGH,15.4833333333333
2023-05-31,CGH,5.858333333333334
2023-06-01,CGH,5.86666666666667
2023-06-02,CGH,4.5
2023-06-03,CGH,6.91666666666667
2023-06-04,CGH,11.025
2023-06-05,CGH,10.1833333333333
2023-06-06,CGH,15.9833333333333
2023-06-07,CGH,17.175
2023-06-08,CGH,13.4666666666667
2023-06-09,CGH,3.4
2023-06-10,CGH,2.15
2023-06-11,CGH,1.3
2023-06-12,CGH,13.3333333333333
2023-06-13,CGH,12.63333333333335
2023-06-14,CGH,18.549999999999997
2023-06-15,CGH,9.225
2023-06-16,CGH,4.16666666666667
2023-06-17,CGH,4.441666666666665
2023-06-18,CGH,7.85
2023-06-19,CGH,7.058333333333335
2023-06-20,CGH,9.4
2023-06-21,CGH,9.10833333333333
2023-06-22,CGH,5.86666666666667
2023-06-23,CGH,4.675000000000001
2023-06-24,CGH,2.88333333333333
2023-06-25,CGH,4.641666666666665
2023-06-26,CGH,18.55
2023-06-27,CGH,18.158333333333353
2023-06-28,CGH,9.208333333333336
2023-06-29,CGH,4.525
2023-06-30,CGH,4.45
2023-07-01,CGH,7.15
2023-07-02,CGH,12.0333333333333
2023-07-03,CGH,13.925
2023-07-04,CGH,10.83333333333335
2023-07-05,CGH,11.1833333333333
2023-07-06,CGH,16.35
2023-07-07,CGH,9.26666666666667
2023-07-08,CGH,4.75
2023-07-09,CGH,4.81666666666667
2023-07-10,CGH,7.55
2023-07-11,CGH,19.241666666666653
2023-07-12,CGH,17.3
2023-07-13,CGH,12.05
2023-07-14,CGH,13.7333333333333
2023-07-15,CGH,16.1666666666667
2023-07-16,CGH,3.45
2023-07-17,CGH,15.15
2023-07-18,CGH,17.2
2023-07-19,CGH,9.86666666666667
2023-07-20,CGH,12.2333333333333
2023-07-21,CGH,8.05
2023-07-22,CGH,3.308333333333335
2023-07-23,CGH,8.316666666666666
2023-07-24,CGH,20.9666666666667
2023-07-25,CGH,16.091666666666647
2023-07-26,CGH,13.3833333333333
2023-07-27,CGH,6.66666666666667
2023-07-28,CGH,6.7
2023-07-29,CGH,6.23333333333333
2023-07-30,CGH,3.43333333333333
2023-07-31,CGH,17.0
2023-08-01,CGH,16.925
2023-08-02,CGH,17.5166666666667
2023-08-03,CGH,9.875
2023-08-04,CGH,8.91666666666667
2023-08-05,CGH,2.875
2023-08-06,CGH,3.18333333333333
2023-08-07,CGH,15.2833333333333
2023-08-08,CGH,10.1833333333333
2023-08-09,CGH,16.6
2023-08-10,CGH,13.25833333333335
2023-08-11,CGH,6.383333333333335
2023-08-12,CGH,7.45833333333333
2023-08-13,CGH,14.2416666666667
2023-08-14,CGH,11.3166666666667
2023-08-15,CGH,8.05833333333333
2023-08-16,CGH,8.35
2023-08-17,CGH,12.8333333333333
2023-08-18,CGH,7.85
2023-08-19,CGH,2.96666666666667
2023-08-20,CGH,3.408333333333335
2023-08-21,CGH,7.541666666666665
2023-08-22,CGH,11.41666666666665
2023-08-23,CGH,12.0
2023-08-24,CGH,15.2583333333333
2023-08-25,CGH,9.51666666666667
2023-08-26,CGH,6.425000000000001
2023-08-27,CGH,5.016666666666666
2023-08-28,CGH,13.98333333333335
2023-08-29,CGH,10.3166666666667
2023-08-30,CGH,12.33333333333335
2023-08-31,CGH,12.6833333333333
2023-09-01,CGH,8.875
2023-09-02,CGH,6.96666666666667
2023-09-03,CGH,2.858333333333335
2023-09-04,CGH,17.4
2023-09-05,CGH,14.5666666666667
2023-09-06,CGH,15.7833333333333
2023-09-07,CGH,16.0666666666667
2023-09-08,CGH,11.7
2023-09-09,CGH,8.466666666666665
2023-09-10,CGH,8.38333333333333
2023-09-11,CGH,13.45
2023-09-12,CGH,12.8166666666667
2023-09-13,CGH,7.275
2023-09-14,CGH,12.9666666666667
2023-09-15,CGH,14.18333333333335
2023-09-16,CGH,15.3166666666667
2023-09-17,CGH,14.4833333333333
2023-09-18,CGH,11.33333333333335
2023-09-19,CGH,16.625
2023-09-20,CGH,9.16666666666667
2023-09-21,CGH,14.5666666666667
2023-09-22,CGH,3.2166666666666703
2023-09-23,CGH,4.2
2023-09-24,CGH,4.86666666666667
2023-09-25,CGH,8.73333333333333
2023-09-26,CGH,10.199999999999985
2023-09-27,CGH,11.6166666666667
2023-09-28,CGH,11.5666666666667
2023-09-29,CGH,13.5
2023-09-30,CGH,10.60833333333335
2023-10-01,CGH,17.09166666666665
2023-10-02,CGH,18.7
2023-10-03,CGH,15.13333333333335
2023-10-04,CGH,17.1333333333333
2023-10-05,CGH,12.9833333333333
2023-10-06,CGH,8.45
2023-10-07,CGH,7.93333333333333
2023-10-08,CGH,6.95
2023-10-09,CGH,14.3666666666667
2023-10-10,CGH,15.3333333333333
2023-10-11,CGH,12.7833333333333
2023-10-12,CGH,13.3333333333333
2023-10-13,CGH,15.2833333333333
2023-10-14,CGH,9.28333333333333
2023-10-15,CGH,11.3
2023-10-16,CGH,12.0
2023-10-17,CGH,8.825
2023-10-18,CGH,8.45
2023-10-19,CGH,3.51666666666667
2023-10-20,CGH,4.11666666666667
2023-10-21,CGH,2.78333333333333
2023-10-22,CGH,2.88333333333333
2023-10-23,CGH,16.9166666666667
2023-10-24,CGH,12.3166666666667
2023-10-25,CGH,6.041666666666664
2023-10-26,CGH,11.0333333333333
2023-10-27,CGH,6.23333333333333
2023-10-28,CGH,2.68333333333333
2023-10-29,CGH,3.81666666666667
2023-10-30,CGH,12.25
2023-10-31,CGH,19.7166666666667
2023-11-01,CGH,21.7833333333333
2023-11-02,CGH,8.2
2023-11-03,CGH,9.46666666666667
2023-11-04,CGH,12.516666666666652
2023-11-05,CGH,6.75
2023-11-06,CGH,25.116666666666653
2023-11-07,CGH,16.0666666666667
2023-11-08,CGH,8.71666666666667
2023-11-09,CGH,7.28333333333333
2023-11-10,CGH,1.31666666666667
2023-11-11,CGH,1.3
2023-11-12,CGH,1.375
2023-11-13,CGH,3.6
2023-11-14,CGH,9.25
2023-11-15,CGH,18.35
2023-11-16,CGH,16.1666666666667
2023-11-17,CGH,9.71666666666667
2023-11-18,CGH,3.51666666666667
2023-11-19,CGH,1.83333333333333
2023-11-20,CGH,14.600000000000001
2023-11-21,CGH,15.25
2023-11-22,CGH,11.8333333333333
2023-11-23,CGH,8.666666666666664
2023-11-24,CGH,5.058333333333335
2023-11-25,CGH,3.825
2023-11-26,CGH,6.65
2023-11-27,CGH,11.566666666666649
2023-11-28,CGH,15.1666666666667
2023-11-29,CGH,16.63333333333335
2023-11-30,CGH,13.266666666666652
2023-12-01,CGH,12.425
2023-12-02,CGH,10.7166666666667
2023-12-03,CGH,13.5833333333333
2023-12-04,CGH,22.1333333333333
2023-12-05,CGH,23.6
2023-12-06,CGH,21.7333333333333
2023-12-07,CGH,20.950000000000003
2023-12-08,CGH,17.55
2023-12-09,CGH,11.5333333333333
2023-12-10,CGH,13.1166666666667
2023-12-11,CGH,20.725
2023-12-12,CGH,23.31666666666665
2023-12-13,CGH,19.7666666666667
2023-12-14,CGH,14.6083333333333
2023-12-15,CGH,15.98333333333335
2023-12-16,CGH,1.96666666666667
2023-12-17,CGH,4.11666666666667
2023-12-18,CGH,18.6833333333333
2023-12-19,CGH,18.03333333333335
2023-12-20,CGH,7.33333333333333
2023-12-21,CGH,9.708333333333336
2023-12-22,CGH,5.625
2023-12-23,CGH,2.541666666666665
2023-12-24,CGH,2.85
2023-12-25,CGH,3.91666666666667
2023-12-26,CGH,12.0166666666667
2023-12-27,CGH,13.3333333333333
2023-12-28,CGH,18.85
2023-12-29,CGH,9.56666666666667
2023-12-30,CGH,9.2
2023-12-31,CGH,12.09166666666665
2024-01-01,CGH,2.5
2024-01-02,CGH,11.6333333333333
2024-01-03,CGH,21.908333333333303
2024-01-04,CGH,21.85
2024-01-05,CGH,5.41666666666667
2024-01-06,CGH,4.9
2024-01-07,CGH,8.625
2024-01-08,CGH,13.4166666666667
2024-01-09,CGH,12.40833333333335
2024-01-10,CGH,16.8666666666667
2024-01-11,CGH,8.4
2024-01-12,CGH,16.24166666666665
2024-01-13,CGH,11.3166666666667
2024-01-14,CGH,13.83333333333335
2024-01-15,CGH,14.25833333333335
2024-01-16,CGH,7.86666666666667
2024-01-17,CGH,23.625
2024-01-18,CGH,14.925
2024-01-19,CGH,9.775
2024-01-20,CGH,7.550000000000001
2024-01-21,CGH,7.108333333333331
2024-01-22,CGH,16.55
2024-01-23,CGH,15.8583333333333
2024-01-24,CGH,21.85
2024-01-25,CGH,11.825
2024-01-26,CGH,5.26666666666667
2024-01-27,CGH,2.81666666666667
2024-01-28,CGH,4.65
2024-01-29,CGH,17.15
2024-01-30,CGH,18.61666666666665
2024-01-31,CGH,12.4333333333333
2024-02-01,CGH,9.38333333333333
2024-02-02,CGH,13.08333333333335
2024-02-03,CGH,11.75
2024-02-04,CGH,1.35
2024-02-05,CGH,13.95
2024-02-06,CGH,6.566666666666665
2024-02-07,CGH,6.08333333333333
2024-02-08,CGH,2.01666666666667
2024-02-09,CGH,0.85
2024-02-10,CGH,0.583333333333333
2024-02-11,CGH,0.93
2024-02-12,CGH,2.87
2024-02-13,CGH,10.22
2024-02-14,CGH,10.25
2024-02-15,CGH,9.93
2024-02-16,CGH,3.89
2024-02-17,CGH,4.22
2024-02-18,CGH,1.633333333333335
2024-02-19,CGH,14.1833333333333
2024-02-20,CGH,13.35
2024-02-21,CGH,8.08333333333333
2024-02-22,CGH,18.1666666666667
2024-02-23,CGH,17.80833333333335
2024-02-24,CGH,10.25
2024-02-25,CGH,7.88333333333333
2024-02-26,CGH,19.5333333333333
2024-02-27,CGH,16.75
2024-02-28,CGH,16.0666666666667
2024-02-29,CGH,8.083333333333336
2024-03-01,CGH,9.78333333333333
2024-03-02,CGH,10.7833333333333
2024-03-03,CGH,11.100000000000016
2024-03-04,CGH,16.6833333333333
2024-03-05,CGH,9.05
2024-03-06,CGH,5.908333333333335
2024-03-07,CGH,9.91666666666667
2024-03-08,CGH,8.66666666666667
2024-03-09,CGH,5.71666666666667
2024-03-10,CGH,6.758333333333335
2024-03-11,CGH,16.375
2024-03-12,CGH,17.3666666666667
2024-03-13,CGH,15.56666666666665
2024-03-14,CGH,7.491666666666671
2024-03-15,CGH,5.04166666666667
2024-03-16,CGH,3.21666666666667
2024-03-17,CGH,3.33333333333333
2024-03-18,CGH,9.05
2024-03-19,CGH,7.35
2024-03-20,CGH,6.525
2024-03-21,CGH,6.6
2024-03-22,CGH,6.28333333333333
2024-03-23,CGH,2.041666666666665
2024-03-24,CGH,5.391666666666665
2024-03-25,CGH,7.866666666666665
2024-03-26,CGH,10.59166666666665
2024-03-27,CGH,10.18333333333335
2024-03-28,CGH,5.18333333333333
2024-03-29,CGH,2.85
2024-03-30,CGH,2.95
2024-03-31,CGH,4.283333333333335
2024-04-01,CGH,9.45
2024-04-02,CGH,12.575
2024-04-03,CGH,12.3
2024-04-04,CGH,16.0416666666667
2024-04-05,CGH,19.7
2024-04-06,CGH,7.96666666666667
2024-04-07,CGH,8.5
2024-04-08,CGH,15.7333333333333
2024-04-09,CGH,15.675
2024-04-10,CGH,10.5166666666667
2024-04-11,CGH,11.20833333333335
2024-04-12,CGH,10.1
2024-04-13,CGH,4.858333333333334
2024-04-14,CGH,2.966666666666665
2024-04-15,CGH,11.7333333333333
2024-04-16,CGH,12.6166666666667
2024-04-17,CGH,20.8666666666667
2024-04-18,CGH,16.25
2024-04-19,CGH,8.708333333333336
2024-04-20,CGH,3.8666666666666654
2024-04-21,CGH,5.4
2024-04-22,CGH,22.841666666666647
2024-04-23,CGH,19.299999999999997
2024-04-24,CGH,13.5
2024-04-25,CGH,19.08333333333335
2024-04-26,CGH,12.075
2024-04-27,CGH,8.01666666666667
2024-04-28,CGH,3.9
2024-04-29,CGH,11.5666666666667
2024-04-30,CGH,18.116666666666653
2024-05-01,CGH,10.8166666666667
2024-05-02,CGH,29.0
2024-05-03,CGH,22.0666666666667
2024-05-04,CGH,21.21666666666665
2024-05-05,CGH,14.0916666666667
2024-05-06,CGH,25.15
2024-05-07,CGH,19.0166666666667
2024-05-08,CGH,20.15
2024-05-09,CGH,18.725
2024-05-10,CGH,12.625
2024-05-11,CGH,10.8
2024-05-12,CGH,7.066666666666665
2024-05-13,CGH,23.0166666666667
2024-05-14,CGH,20.375
2024-05-15,CGH,19.8
2024-05-16,CGH,16.96666666666665
2024-05-17,CGH,8.375
2024-05-18,CGH,9.883333333333315
2024-05-19,CGH,5.85
2024-05-20,CGH,19.1583333333333
2024-05-21,CGH,22.1
2024-05-22,CGH,11.40833333333335
2024-05-23,CGH,16.45
2024-05-24,CGH,13.0166666666667
2024-05-25,CGH,7.56666666666667
2024-05-26,CGH,5.15
2024-05-27,CGH,16.7416666666667
2024-05-28,CGH,20.0
2024-05-29,CGH,18.3833333333333
2024-05-30,CGH,17.6
2024-05-31,CGH,14.7166666666667
2024-06-01,CGH,15.175
2024-06-02,CGH,13.55
2024-06-03,CGH,19.975
2024-06-04,CGH,13.6666666666667
2024-06-05,CGH,11.125
2024-06-06,CGH,6.483333333333335
2024-06-07,CGH,15.23333333333335
2024-06-08,CGH,5.14166666666667
2024-06-09,CGH,2.23333333333333
2024-06-10,CGH,16.1833333333333
2024-06-11,CGH,9.96666666666667
2024-06-12,CGH,10.4333333333333
2024-06-13,CGH,10.141666666666683
2024-06-14,CGH,11.125
2024-06-15,CGH,4.48333333333333
2024-06-16,CGH,2.24166666666667
2024-06-17,CGH,3.3416666666666703
2024-06-18,CGH,14.2
2024-06-19,CGH,19.6833333333333
2024-06-20,CGH,16.825
2024-06-21,CGH,10.5833333333333
2024-06-22,CGH,11.5
2024-06-23,CGH,6.11666666666667
2024-06-24,CGH,15.1
2024-06-25,CGH,16.7
2024-06-26,CGH,13.641666666666652
2024-06-27,CGH,17.31666666666665
2024-06-28,CGH,16.6083333333333
2024-06-29,CGH,8.5
2024-06-30,CGH,3.18333333333333
2024-07-01,CGH,22.3
2024-07-02,CGH,9.06666666666667
2024-07-03,CGH,12.0666666666667
2024-07-04,CGH,16.8166666666667
2024-07-05,CGH,10.58333333333335
2024-07-06,CGH,3.75
2024-07-07,CGH,13.76666666666665
2024-07-08,CGH,23.18333333333335
2024-07-09,CGH,18.700000000000003
2024-07-10,CGH,8.725000000000001
2024-07-11,CGH,13.183333333333302
2024-07-12,CGH,13.6333333333333
2024-07-13,CGH,6.43333333333333
2024-07-14,CGH,3.6799999999999997
2024-07-15,CGH,12.23
2024-07-16,CGH,12.55
2024-07-17,CGH,17.12
2024-07-18,CGH,13.27
2024-07-19,CGH,13.445
2024-07-20,CGH,8.35
2024-07-21,CGH,8.15
2024-07-22,CGH,21.42
2024-07-23,CGH,21.07
2024-07-24,CGH,11.585
2024-07-25,CGH,12.885
2024-07-26,CGH,12.27
2024-07-27,CGH,8.05
2024-07-28,CGH,4.57
2024-07-29,CGH,18.435000000000002
2024-07-30,CGH,18.285
2024-07-31,CGH,8.635
2024-08-01,CGH,17.47
2024-08-02,CGH,6.875
2024-08-03,CGH,3.395
2024-08-04,CGH,6.17
2024-08-05,CGH,12.84
2024-08-06,CGH,14.73
2024-08-07,CGH,8.309999999999999
2024-08-08,CGH,1.87
2024-08-09,CGH,0.64
2024-08-10,CGH,0.935
2024-08-11,CGH,1.83
2024-08-12,CGH,7.085
2024-08-13,CGH,6.02
2024-08-14,CGH,5.28
2024-08-15,CGH,13.16
2024-08-16,CGH,11.765
2024-08-17,CGH,6.4
2024-08-18,CGH,4.005
2024-08-19,CGH,9.37
2024-08-20,CGH,12.315
2024-08-21,CGH,5.5
2024-08-22,CGH,5.335
2024-08-23,CGH,3.3
2024-08-24,CGH,2.6
2024-08-25,CGH,3.89166666666667
2024-08-26,CGH,8.83333333333333
2024-08-27,CGH,15.5833333333333
2024-08-28,CGH,10.9
2024-08-29,CGH,8.0
2024-08-30,CGH,5.25833333333333
2024-08-31,CGH,4.25
2024-09-01,CGH,5.11666666666667
2024-09-02,CGH,8.71666666666667
2024-09-03,CGH,15.0166666666667
2024-09-04,CGH,11.03333333333335
2024-09-05,CGH,12.7333333333333
2024-09-06,CGH,6.4
2024-09-07,CGH,4.683333333333335
2024-09-08,CGH,6.35
2024-09-09,CGH,12.8
2024-09-10,CGH,14.7
2024-09-11,CGH,14.641666666666652
2024-09-12,CGH,11.308333333333302
2024-09-13,CGH,9.76666666666667
2024-09-14,CGH,22.75
2024-09-15,CGH,5.42
2024-09-16,CGH,2.766666666666665
2024-09-17,CGH,13.975
2024-09-18,CGH,15.3666666666667
2024-09-19,CGH,11.024999999999999
2024-09-20,CGH,5.2
2024-09-21,CGH,4.483333333333334
2024-09-22,CGH,13.6166666666667
2024-09-23,CGH,4.34166666666667
2024-09-24,CGH,9.33333333333333
2024-09-25,CGH,11.4666666666667
2024-09-26,CGH,9.375
2024-09-27,CGH,17.1166666666667
2024-09-28,CGH,0.6833333333333336
2024-09-29,CGH,1.15
2024-09-30,CGH,3.0
2024-10-01,CGH,4.791666666666664
2024-10-02,CGH,4.008333333333335
2024-10-03,CGH,2.55
2024-10-04,CGH,1.35
2024-10-05,CGH,1.316666666666665
2024-10-06,CGH,1.81666666666667
2024-10-07,CGH,7.98333333333333
2024-10-08,CGH,9.7
2024-10-09,CGH,6.33333333333333
2024-10-10,CGH,17.14166666666665
2024-10-11,CGH,11.125
2024-10-12,CGH,7.85
2024-10-13,CGH,7.366666666666665
2024-10-14,CGH,19.9833333333333
2024-10-15,CGH,18.5
2024-10-16,CGH,15.6333333333333
2024-10-17,CGH,11.20833333333335
2024-10-18,CGH,5.133333333333335
2024-10-19,CGH,5.65
2024-10-20,CGH,5.816666666666665
2024-10-21,CGH,15.0
2024-10-22,CGH,16.6833333333333
2024-10-23,CGH,19.64166666666665
2024-10-24,CGH,14.26666666666665
2024-10-25,CGH,8.68333333333333
2024-10-26,CGH,4.85
2024-10-27,CGH,10.925
2024-10-28,CGH,14.7833333333333
2024-10-29,CGH,18.700000000000003
2024-10-30,CGH,10.9166666666667
2024-10-31,CGH,11.6833333333333
2024-11-01,CGH,17.2
2024-11-02,CGH,15.1
2024-11-03,CGH,7.65
2024-11-04,CGH,20.5
2024-11-05,CGH,11.3
2024-11-06,CGH,7.9750000000000005
2024-11-07,CGH,4.675000000000001
2024-11-08,CGH,5.85
2024-11-09,CGH,6.475
2024-11-10,CGH,6.841666666666665
2024-11-11,CGH,9.91666666666667
2024-11-12,CGH,12.58333333333335
2024-11-13,CGH,18.0333333333333
2024-11-14,CGH,9.16666666666667
2024-11-15,CGH,6.41666666666667
2024-11-16,CGH,3.275
2024-11-17,CGH,6.11666666666667
2024-11-18,CGH,16.5166666666667
2024-11-19,CGH,15.5666666666667
2024-11-20,CGH,13.83333333333335
2024-11-21,CGH,16.5666666666667
2024-11-22,CGH,7.18333333333333
2024-11-23,CGH,1.93333333333333
2024-11-24,CGH,3.71666666666667
2024-11-25,CGH,15.0
2024-11-26,CGH,15.6
2024-11-27,CGH,17.05
2024-11-28,CGH,12.9
2024-11-29,CGH,11.2083333333333
2024-11-30,CGH,9.566666666666666
2024-12-01,CGH,4.81666666666667
2024-12-02,CGH,14.1166666666667
2024-12-03,CGH,17.85
2024-12-04,CGH,15.8
2024-12-05,CGH,21.225
2024-12-06,CGH,14.35833333333335
2024-12-07,CGH,11.65
2024-12-08,CGH,13.3333333333333
2024-12-09,CGH,19.4666666666667
2024-12-10,CGH,22.158333333333303
2024-12-11,CGH,10.8166666666667
2024-12-12,CGH,19.9
2024-12-13,CGH,17.7666666666667
2024-12-14,CGH,9.8
2024-12-15,CGH,10.6833333333333
2024-12-16,CGH,18.15
2024-12-17,CGH,21.6333333333333
2024-12-18,CGH,17.46666666666665
2024-12-19,CGH,6.816666666666665
2024-12-20,CGH,6.699999999999999
2024-12-21,CGH,5.05
2024-12-22,CGH,7.43333333333333
2024-12-23,CGH,13.4833333333333
2024-12-24,CGH,7.53333333333333
2024-12-25,CGH,5.3
2024-12-26,CGH,15.2666666666667
2024-12-27,CGH,10.4666666666667
2024-12-28,CGH,8.333333333333336
2024-12-29,CGH,7.783333333333335
2024-12-30,CGH,18.45
2024-12-31,CGH,13.3333333333333
2025-01-01,CGH,6.63333333333333
2025-01-02,CGH,17.09166666666665
2025-01-03,CGH,15.2833333333333
2025-01-04,CGH,15.125
2025-01-05,CGH,7.51666666666667
2025-01-06,CGH,23.325
2025-01-07,CGH,22.63333333333335
2025-01-08,CGH,18.53333333333335
2025-01-09,CGH,20.0833333333333
2025-01-10,CGH,17.8333333333333
2025-01-11,CGH,7.01666666666667
2025-01-12,CGH,8.01666666666667
2025-01-13,CGH,10.4833333333333
2025-01-14,CGH,13.75
2025-01-15,CGH,14.4666666666667
2025-01-16,CGH,17.9833333333333
2025-01-17,CGH,13.1833333333333
2025-01-18,CGH,10.766666666666652
2025-01-19,CGH,8.05
2025-01-20,CGH,13.35833333333335
2025-01-21,CGH,16.3833333333333
2025-01-22,CGH,16.5
2025-01-23,CGH,16.95
2025-01-24,CGH,7.9
2025-01-25,CGH,7.18333333333333
2025-01-26,CGH,4.11666666666667
2025-01-27,CGH,14.2166666666667
2025-01-28,CGH,6.53333333333333
2025-01-29,CGH,1.275
2025-01-30,CGH,3.0
2025-01-31,CGH,4.71666666666667
2025-02-01,CGH,4.81666666666667
2025-02-02,CGH,3.4
2025-02-03,CGH,12.7166666666667
2025-02-04,CGH,13.75
2025-02-05,CGH,18.7
2025-02-06,CGH,13.2666666666667
2025-02-07,CGH,18.3333333333333
2025-02-08,CGH,9.71666666666667
2025-02-09,CGH,13.4
2025-02-10,CGH,17.9
2025-02-11,CGH,25.0833333333333
2025-02-12,CGH,14.0166666666667
2025-02-13,CGH,14.5166666666667
2025-02-14,CGH,8.16666666666667
2025-02-15,CGH,12.475000000000001
2025-02-16,CGH,6.4
2025-02-17,CGH,17.31666666666665
2025-02-18,CGH,18.5833333333333
2025-02-19,CGH,9.38333333333333
2025-02-20,CGH,11.5
2025-02-21,CGH,10.675
2025-02-22,CGH,9.016666666666666
2025-02-23,CGH,8.225000000000001
2025-02-24,CGH,7.08333333333333
2025-02-25,CGH,13.83333333333335
2025-02-26,CGH,10.3166666666667
2025-02-27,CGH,15.25
2025-02-28,CGH,10.55
2025-03-01,CGH,13.816666666666698
2025-03-02,CGH,4.54166666666667
2025-03-03,CGH,16.991666666666703
2025-03-04,CGH,16.0083333333333
2025-03-05,CGH,19.85
2025-03-06,CGH,7.01666666666667
2025-03-07,CGH,15.0833333333333
2025-03-08,CGH,9.33333333333333
2025-03-09,CGH,9.358333333333334
2025-03-10,CGH,14.8333333333333
2025-03-11,CGH,14.5
2025-03-12,CGH,15.05
2025-03-13,CGH,8.308333333333334
2025-03-14,CGH,2.916666666666665
2025-03-15,CGH,1.625
2025-03-16,CGH,2.216666666666665
2025-03-17,CGH,5.066666666666665
2025-03-18,CGH,4.38333333333333
2025-03-19,CGH,7.05833333333333
2025-03-20,CGH,5.233333333333334
2025-03-21,CGH,9.51666666666667
2025-03-22,CGH,2.18333333333333
2025-03-23,CGH,2.38333333333333
2025-03-24,CGH,6.23333333333333
2025-03-25,CGH,7.383333333333335
2025-03-26,CGH,8.783333333333335
2025-03-27,CGH,4.93333333333333
2025-03-28,CGH,3.85833333333333
2025-03-29,CGH,1.21666666666667
2025-03-30,CGH,1.066666666666665
2025-03-31,CGH,1.45
2025-04-01,CGH,3.60833333333333
2025-04-02,CGH,9.15
2025-04-03,CGH,7.491666666666665
2025-04-04,CGH,6.141666666666665
